video_id,author,description,likes,comments,shares,plays,hashtags,music,create_time,video_url
7505829074762403118,uhhh6769,,205700,713,8839,695200,,Love Me,2025-05-18 16:51:09,https://www.tiktok.com/@uhhh6769/video/7505829074762403118
7506741335706062123,ariwig,Phirst & phinest 🩷#alphakappaalphasororityinc #aka1908 #fypシ゚viral ,96700,1546,8316,450700,"alphakappaalphasororityinc, aka1908, fypシ゚viral",ECE Marketing Airball,2025-05-21 03:50:31,https://www.tiktok.com/@ariwig/video/7506741335706062123
7506047459332771118,630rnnr,#movie #edit ,68800,139,214,1200000,"movie, edit",original sound,2025-05-19 06:59:56,https://www.tiktok.com/@630rnnr/video/7506047459332771118
7503858899389254934,saharsekandarii,,425200,717,23500,1600000,,original sound,2025-05-13 09:25:02,https://www.tiktok.com/@saharsekandarii/video/7503858899389254934
7506655917925010734,katieritchiie,,103500,275,279,591200,,Love me not,2025-05-20 22:19:17,https://www.tiktok.com/@katieritchiie/video/7506655917925010734
7507684999899090222,lipstickfables2,Anavaleria anda en sentimiento 😩,63800,2450,1238,817300,,sonido original,2025-05-23 16:53:01,https://www.tiktok.com/@lipstickfables2/video/7507684999899090222
7507426916618521898,_poppycbrown_,Birthday Timmy t’s #timmyt #18 #callmebyyourname,299800,935,21800,1100000,"timmyt, 18, callmebyyourname",original sound,2025-05-23 00:11:15,https://www.tiktok.com/@_poppycbrown_/video/7507426916618521898
7505479019488349482,ohsoyoulilwop,Could Go To Prom So My Lil Sister Invited Me To Hers As Ger Date And We Went Crazy 🔥🤑💙 #fyp #fyp #makemefamous #prom2025 #promdress  #xyzbca #datenightoutfit ,167300,3950,27200,962200,"fyp, makemefamous, prom2025, promdress, xyzbca, datenightoutfit",Set It Off,2025-05-17 18:12:24,https://www.tiktok.com/@ohsoyoulilwop/video/7505479019488349482
7507359155229904150,alenchik_milionchik,,79000,122,14000,725000,,С меня хватит,2025-05-22 19:47:48,https://www.tiktok.com/@alenchik_milionchik/video/7507359155229904150
7507550587836255518,guiyhv,#tiktok #movie #typ #foryou ,27500,120,2562,341300,"tiktok, movie, typ, foryou",original sound,2025-05-23 08:12:12,https://www.tiktok.com/@guiyhv/video/7507550587836255518
7507433747097177374,etetetet__,He fit right in ,39300,143,458,363500,,ECE Marketing Airball,2025-05-23 00:37:33,https://www.tiktok.com/@etetetet__/video/7507433747097177374
7507568565764099334,borisanova_rieltor,"А ведь еще года 3 назад за 2 миллиона можно было купить однушку в хорошем ЖК. Сейчас цены на приличные новостройки начинаются от 6 миллионов😰 Но не расстраиваемся, варианты выгодно купить квартиру в новостройке еще есть. Пиши в директ - расскажу что делать, пока не поздно🤫 @rieltor_borisanova  #риэлтор_борисанова #борисанова_покупает #новостройкиомска #jvcr #риэлторвомске #новостиомска #омск55",106600,508,17500,722400,"риэлтор_борисанова, борисанова_покупает, новостройкиомска, jvcr, риэлторвомске, новостиомска, омск55",оригинальный звук,2025-05-23 09:20:32,https://www.tiktok.com/@borisanova_rieltor/video/7507568565764099334
7507292127727062315,lexx.dynamic,This Lamborghini looks like a school bus. #fyp #fypシ #fypage #supercar #supercars #memorialday #memorialdayweekend #lawyer #lawyersoftiktok #lawschool #lawstudentlife #rap #hiphop #bling ,96300,625,27300,364200,"fyp, fypシ, fypage, supercar, supercars, memorialday, memorialdayweekend, lawyer, lawyersoftiktok, lawschool, lawstudentlife, rap, hiphop, bling",original sound,2025-05-22 15:27:59,https://www.tiktok.com/@lexx.dynamic/video/7507292127727062315
7505911057358064901,yayamunozzz,😬☺️🥹🙌🏼😱💙 #yaya #teamjoya #lacasadelosfamososcol ,99300,3777,2764,1600000,"yaya, teamjoya, lacasadelosfamososcol",sonido original,2025-05-18 22:08:29,https://www.tiktok.com/@yayamunozzz/video/7505911057358064901
7505114721180454190,elidolo20,#😂😭 #BoonkGang #Ballin #Lmfao @Rico Suavé ,23900,48,7653,179000,"😂😭, boonkgang, ballin, lmfao",original sound,2025-05-16 18:38:29,https://www.tiktok.com/@elidolo20/video/7505114721180454190
7507050114410663198,barbzz999,#unhinged #funny #men #fyp #barbie,94200,1941,1569,546800,"unhinged, funny, men, fyp, barbie",Bunna Summa,2025-05-21 23:48:39,https://www.tiktok.com/@barbzz999/video/7507050114410663198
7506950110475980075,staysterling,"There’s courage in transparency, and now that this place is taking so much from creators, we might as well be human while we can. Same name on 📷, definitely stick with us over there to support our content ❤️ . #dailyroutine #sterlingdiamond #fyp #trending #actor ",25300,392,285,299600,"dailyroutine, sterlingdiamond, fyp, trending, actor",Pretty Little Baby - Stereo Mix,2025-05-21 17:20:39,https://www.tiktok.com/@staysterling/video/7506950110475980075
7507216560218557718,anucycle,Чем заканчивается все? Хорошим!!! #дпс #мотовлог #мотодевушка #мотожизнь #мотоцикл #motogirl ,37300,75,128,565900,"дпс, мотовлог, мотодевушка, мотожизнь, мотоцикл, motogirl",оригинальный звук,2025-05-22 10:34:30,https://www.tiktok.com/@anucycle/video/7507216560218557718
7507703356916239647,soufmadefayb0,aye my lil sister be on hea chill outtt,51500,1940,2207,370900,,original sound,2025-05-23 18:03:49,https://www.tiktok.com/@soufmadefayb0/video/7507703356916239647
7507792613328571694,zellertheyeller,"Forget petty, Wilkins said this game was rigged!! 😳😭 #nba #hoops #shaq #davidrobinson #beef #fyp #fyp ",51800,135,264,503000,"nba, hoops, shaq, davidrobinson, beef, fyp",original sound,2025-05-23 23:50:20,https://www.tiktok.com/@zellertheyeller/video/7507792613328571694
7507988385030475051,queencitytrends,South Indian Baddie @adi ❤️ You always cling to your people 😘 #browngirl #browntiktok #seoullife #indiantiktok #traveltiktok #southindian ,56800,291,388,629300,"browngirl, browntiktok, seoullife, indiantiktok, traveltiktok, southindian",sonido original,2025-05-24 12:30:58,https://www.tiktok.com/@queencitytrends/video/7507988385030475051
7507289330252041502,daltonplunkett,How’d I get so lucky?? #fyp #foryoupage #wife #marriedlife ,74000,1762,378,502800,"fyp, foryoupage, wife, marriedlife",My Kinda Lover - Remastered 2010,2025-05-22 15:17:01,https://www.tiktok.com/@daltonplunkett/video/7507289330252041502
7507228938175859976,lizochka_banan01,давай ,141800,1007,57900,1300000,,оригинальный звук,2025-05-22 11:22:29,https://www.tiktok.com/@lizochka_banan01/video/7507228938175859976
7507717910756969774,bebida.tailgate,@JDub and his boy were COOKING!🔥 #NBA #basketball #trivia ,37300,118,65,449100,"nba, basketball, trivia",original sound,2025-05-23 19:00:19,https://www.tiktok.com/@bebida.tailgate/video/7507717910756969774
7507415199511514411,typebmomshit,In his defense I did ask do you want to have some Kona ice I should have asked do you want to eat some Kona ice 🤣🤦🏻‍♀️ lol he’s very literal. At least they know now why I don’t send money for Kona ice 🤣🤣🤣 #konaice #autisticson #outofpocket #asdmom #autism #storytime #autismoftiktok #autismmom ,81900,605,744,639200,"konaice, autisticson, outofpocket, asdmom, autism, storytime, autismoftiktok, autismmom",original sound,2025-05-22 23:25:33,https://www.tiktok.com/@typebmomshit/video/7507415199511514411
7507281382922587398,paulolarlife,tg: Паул тут (ИДЕЯ НЕ МОЯ!) идея: @ЛЕРА ТЕЛЛУР  ,208800,656,7649,1100000,,Quirky Suspenseful Indie-Comedy(1115050),2025-05-22 14:46:01,https://www.tiktok.com/@paulolarlife/video/7507281382922587398
7505773886496197894,yanovxxv,он уже.. #recommendations #fyp #zhan #iya ,118000,414,6900,925000,"recommendations, fyp, zhan, iya",original sound,2025-05-18 13:16:10,https://www.tiktok.com/@yanovxxv/video/7505773886496197894
7505973043215256874,xo.jamie3,this doesn’t really make sense #airball #mcdonalds #fat #xyzabc #fyppppppppppppppppppppppp ,151600,660,23600,565900,"airball, mcdonalds, fat, xyzabc, fyppppppppppppppppppppppp",ECE Marketing Airball,2025-05-19 02:09:27,https://www.tiktok.com/@xo.jamie3/video/7505973043215256874
7507466271156423982,shalynkay,Secret shop: vacation edition 🤪 #secretshopper #secretshopping #secretshop ,87000,395,2382,834000,"secretshopper, secretshopping, secretshop",original sound,2025-05-23 02:43:51,https://www.tiktok.com/@shalynkay/video/7507466271156423982
7508061025456147734,realmadrid,🥹 These two… 🤍 #RealMadrid #Modric #Kroos ,1400000,11700,21300,9500000,"realmadrid, modric, kroos",sonido original,2025-05-24 17:11:25,https://www.tiktok.com/@realmadrid/video/7508061025456147734
7505197754063572270,taraswrld,collin ur bad,87600,488,194,737300,,original sound,2025-05-17 00:01:07,https://www.tiktok.com/@taraswrld/video/7505197754063572270
