video_id,author,description,likes,comments,shares,plays,hashtags,music,create_time,video_url
7506529148534263082,katpricee,"HOW TO GET UR MAN HEALTHY 🧜‍♂️ 🥗OPTIMIZE DIET - high in antioxidants, cut refined processed foods, increase high quality protein  💊TARGETTED SUPPLEMENTATION: @BodyBio PC, male pre natal vitamin @WeNatal ™ , organ / liver supplement, Zinc, Selenium 🥱SLEEP + STRESS: reduce chronic stress via lifestyle changes, prioritize 7-9 hours of sleep non negotiable !!!🧬FUNCTIONAL LAB CHECK UPS: GI MAP, full blood chem panel, mycotoxin if mold exposure, support liver detoxification 🏋🏻STRENGTH TRAIN  💦 DETOX + DRAINAGE - daily movement, occasional sauna to move toxins, cut endocrine disruptors, keep phone away from 🥜 #fertility #ttc #ttcjourney #malefertility #functionalmedicine #holistichealth ",26000,63,14700,484600,"fertility, ttc, ttcjourney, malefertility, functionalmedicine, holistichealth",PARTY 4 U x NEVER BE LIKE YOU,2025-05-20 14:07:48,https://www.tiktok.com/@katpricee/video/7506529148534263082
7506959253563886879,weclippedit4you,What’s yall thoughts on Glorilla’s new nose job??? 👀 #glorilla #nosejob #fyp ,5994,427,1370,1100000,"glorilla, nosejob, fyp",LET HER COOK,2025-05-21 17:56:09,https://www.tiktok.com/@weclippedit4you/video/7506959253563886879
7507259167346937134,youufoundm3l,#fypシ゚viral #fypシ゚ #fypシ #youufoundm3l #mel #fyp #foryoupage #forurpage #starbucks #foryourpage #real #relatable #summer ,43400,204,2098,432900,"fypシ゚viral, fypシ゚, fypシ, youufoundm3l, mel, fyp, foryoupage, forurpage, starbucks, foryourpage, real, relatable, summer",original sound,2025-05-22 13:19:57,https://www.tiktok.com/@youufoundm3l/video/7507259167346937134
7507103249250471224,omgmikeyy,#foryoupage #foryou #viral #blowthisupforme #xyzbca #relatable ,229900,1760,923,2700000,"foryoupage, foryou, viral, blowthisupforme, xyzbca, relatable",оригинальный звук,2025-05-22 03:14:50,https://www.tiktok.com/@omgmikeyy/video/7507103249250471224
7506227847233572142,caughton4kay,Disclaimer: This video is for entertainment and awareness. The actions shown reflect an individual’s behavior and do not represent any company or organization.  “When you’re grown but still think hot dogs are ‘free samples’… caught in 4K. #H#HotDogHeistC#CaughtIn4KA#AdultingFailF#Free99S#SneakySnacksF#FoodFailsT#TikTokComedyR#RelatableAFH#HotDogLifeSnackBandit,17700,2828,2220,688200,"h, hotdogheistc, caughtin4ka, adultingfailf, free99s, sneakysnacksf, foodfailst, tiktokcomedyr, relatableafh, hotdoglifesnackbandit",Drake style/HIPHOP beat(1491552),2025-05-19 18:38:23,https://www.tiktok.com/@caughton4kay/video/7506227847233572142
7502889654602157358,rageroom_springfield,Bring your squad for some rage therapy! Book online and come break some stuff 😁 #rageroom #smashroom #yousmashweclean #springfieldmo #missouri ,407700,1556,9945,4200000,"rageroom, smashroom, yousmashweclean, springfieldmo, missouri",original sound,2025-05-10 18:44:35,https://www.tiktok.com/@rageroom_springfield/video/7502889654602157358
7504870570996026666,allinclusivetravelexpert,wow! I never had anyone debone my fish for me before! #debone #tableside #alaskacruise ,78600,1799,3545,1000000,"debone, tableside, alaskacruise",original sound,2025-05-16 02:51:18,https://www.tiktok.com/@allinclusivetravelexpert/video/7504870570996026666
7507017386600533290,lovealwayspiper,too harsh #fyp ,63800,373,290,782600,fyp,RATHER BE,2025-05-21 21:41:43,https://www.tiktok.com/@lovealwayspiper/video/7507017386600533290
