video_id,author,description,likes,comments,shares,plays,hashtags,music,create_time,video_url
7506484229287480598,mancity,Ready for one more memorable night at the Etihad 👑🩵 #KevinDeBruyne #ManCity #Football ,1300000,9171,18800,10900000,"kevindebruyne, mancity, football",Glimpse (Slowed + Reverb),2025-05-20 11:12:41,https://www.tiktok.com/@mancity/video/7506484229287480598
7506247737155931438,snoopy_uncensored,#snoopy #edc #edclasvegas #snoopycore #peanuts #festival #rave #plur #lasvegas #vegas ,33700,319,1369,520400,"snoopy, edc, edclasvegas, snoopycore, peanuts, festival, rave, plur, lasvegas, vegas",DIM,2025-05-19 19:55:38,https://www.tiktok.com/@snoopy_uncensored/video/7506247737155931438
7505150040349068590,wanderlustpd,"Say what you want, one of the ultimate baddies is Jessica Rabbit. These mailboxes at Disneyland were so fun. We had no idea what they were going to say next. #california #disneyland #disneylandcalifornia ",57700,281,2805,287300,"california, disneyland, disneylandcalifornia",original sound,2025-05-16 20:55:31,https://www.tiktok.com/@wanderlustpd/video/7505150040349068590
7505994407276105006,i_loveyourodman,I got $500 on Derrick Groves #NOLA #escapedprisoners #504 #OverOnDerrick ,176000,3961,16100,1900000,"nola, escapedprisoners, 504, overonderrick",original sound,2025-05-19 03:32:35,https://www.tiktok.com/@i_loveyourodman/video/7505994407276105006
7506373720357801224,sparrayy,#alexconsani #funny #tokyo #alexconsanicore #supermodel #targetaudience #fyp #xybcza #plsgoviral @/j ,219300,338,18900,1200000,"alexconsani, funny, tokyo, alexconsanicore, supermodel, targetaudience, fyp, xybcza, plsgoviral",original sound,2025-05-20 04:03:51,https://www.tiktok.com/@sparrayy/video/7506373720357801224
7506512350254533934,fxnetworks,OFFICIAL TRAILER | FX's The Bear Season 4. All Episodes Streaming 6/25 on @hulu and #HuluOnDisneyPlus,388700,2283,45100,45300000,huluondisneyplus,FXs The Bear TRAILER. Fast Slow Disco. St Vincent.,2025-05-20 16:00:00,https://www.tiktok.com/@fxnetworks/video/7506512350254533934
7506571498786770206,nikyastevens,Young parents is a blessing & a curse ,118300,336,1358,742100,,WTHELLY,2025-05-20 16:51:47,https://www.tiktok.com/@nikyastevens/video/7506571498786770206
7505858023139691807,petetheclip,shield nerfs is necessary oml | #jynxzi #jynxziclips #jynxzifunnymoments #r6 #rainbowsixsiege @Jynxzi ,55200,450,5745,628500,"jynxzi, jynxziclips, jynxzifunnymoments, r6, rainbowsixsiege",original sound,2025-05-18 18:42:56,https://www.tiktok.com/@petetheclip/video/7505858023139691807
7504414760625147182,houseofhighlights,Nooooooo. 🤣😩 (@jmwalker) #school #funny #fail #friends #race ,26600,230,4829,423500,"school, funny, fail, friends, race",original sound,2025-05-14 21:22:13,https://www.tiktok.com/@houseofhighlights/video/7504414760625147182
7507193479680888082,mata444ka,да Боже #реки #казик ,127900,550,22200,1000000,"реки, казик",деп по рамписанию. тгк b1ks00,2025-05-22 09:04:55,https://www.tiktok.com/@mata444ka/video/7507193479680888082
7506667009296321823,laeganb,#fyp #wlw ,165300,1081,8782,645000,"fyp, wlw",original sound,2025-05-20 23:02:12,https://www.tiktok.com/@laeganb/video/7506667009296321823
7505515694440697119,ofsulo,😂#fyp #viralvideo #xyzbca #relatable #fypシ ,60800,2580,3658,566100,"fyp, viralvideo, xyzbca, relatable, fypシ",original sound,2025-05-17 20:34:25,https://www.tiktok.com/@ofsulo/video/7505515694440697119
7506898194035510571,thesupernaturalsleuth,This body cam footage shows a cop responding to a bizarre call—someone claimed a creature was hiding in their closet. What he caught on video looks like a wolf-like being crouched in the dark. Hoax? Costume? Or something darker? You decide. #creatorsearchinsights #hauntedhouses #horrorvibes #creepyhouse #spookystories #paranormal #caughtoncamera ,19000,1335,1574,777400,"creatorsearchinsights, hauntedhouses, horrorvibes, creepyhouse, spookystories, paranormal, caughtoncamera","Suspense, horror, piano and music box",2025-05-21 13:59:16,https://www.tiktok.com/@thesupernaturalsleuth/video/7506898194035510571
7507771203805875498,deliyah.s2,I DONT KNOW #fyp #hair #wlw #freehair #draft ,81700,195,765,544500,"fyp, hair, wlw, freehair, draft",original sound,2025-05-23 22:27:20,https://www.tiktok.com/@deliyah.s2/video/7507771203805875498
7507338409875098910,lottie..weaver,Last day of school calls for a dance 💃    #dance #motherhood #momof3 #viral #fyp #trending #girlmom #momsoftiktok #dayinmylife #momsover30 #momlife #daughter #momanddaughter ,208500,746,1198,1700000,"dance, motherhood, momof3, viral, fyp, trending, girlmom, momsoftiktok, dayinmylife, momsover30, momlife, daughter, momanddaughter",original sound,2025-05-22 18:27:26,https://www.tiktok.com/@lottie..weaver/video/7507338409875098910
7503795568112717098,thebattlebunker,$5 a rep 💪,77900,210,278,1400000,,original sound - Battle Bunker,2025-05-19 16:30:00,https://www.tiktok.com/@thebattlebunker/video/7503795568112717098
7505511948692294967,guido_85,"Aumentan los casos de cáncer gástrico en jóvenes. 📊👩‍⚕️ El cáncer de estómago está aumentando en personas menores de 50 años y muchas veces se detecta tarde. Una alimentación alta en ultraprocesados, el alcohol y la falta de controles podrían estar detrás.",122100,2496,20800,10200000,,Noticias 24 Extra,2025-05-17 20:19:44,https://www.tiktok.com/@guido_85/video/7505511948692294967
7506923478415592746,marythough,ugly comfs🙌,58600,2735,7907,386100,,original sound,2025-05-21 15:37:22,https://www.tiktok.com/@marythough/video/7506923478415592746
7505099484846624046,kyngjaquan,I have the funniest kid in the world 😂 I love being a dad ,32900,105,2447,236100,,Monkeyshine-JP,2025-05-16 17:39:18,https://www.tiktok.com/@kyngjaquan/video/7505099484846624046
