video_id,author,description,likes,comments,shares,plays,hashtags,music,create_time,video_url
7506186391420718379,raphaelstewart6,DDG crash out. #ddgcrashout #crashout #hallebailey ,91800,1985,907,780200,"ddgcrashout, crashout, hallebailey",original sound,2025-05-19 15:57:39,https://www.tiktok.com/@raphaelstewart6/video/7506186391420718379
7506755078225808646,adilene.hernandez,#fyp #paratii #valeriamarquez#quesadillas #tomate#🍅#🥟 ,87800,1821,1047,1700000,"fyp, paratii, valeriamarquez, quesadillas, tomate, 🍅, 🥟",sonido original,2025-05-21 04:43:44,https://www.tiktok.com/@adilene.hernandez/video/7506755078225808646
7507074835621711146,streamlatina,Alina rose says her camera woman doing her dirty and snaps at her!! #alinarose #twitchstreamer #twitch #streamer #clips #latinas #latina #gym #bophouse #fypシ #fyp #clip #xyzbca ,25500,153,447,332000,"alinarose, twitchstreamer, twitch, streamer, clips, latinas, latina, gym, bophouse, fypシ, fyp, clip, xyzbca",original sound,2025-05-22 01:24:52,https://www.tiktok.com/@streamlatina/video/7507074835621711146
7506352686212615454,darkkskindoll,"Beef , going back n forth , going at it same difference , still confused on what happen 💆🏾‍♀️#chicagohottie #gorgeousdoll #drama ",20400,311,228,305300,"chicagohottie, gorgeousdoll, drama",original sound,2025-05-20 02:42:24,https://www.tiktok.com/@darkkskindoll/video/7506352686212615454
7505095506884906270,averyacarl,I bought a beach house for my 6-year-old and next I’ll buy one for my 4-year old son.... where’s why.  #realestateinvesting #realestateinvestor #airbnb #realtor ,43400,315,3101,524700,"realestateinvesting, realestateinvestor, airbnb, realtor",original sound,2025-05-16 17:23:50,https://www.tiktok.com/@averyacarl/video/7505095506884906270
7505908770221034798,_justyoshi,"If Your Visiting Atlanta Don’t Go To Lake Lanier, You May Not make it back!!! #foryoupage #fyp #foryou #explore #explorepage #viralvideo #blackcontentcreator #southernaccent #blackcommunity #blacktiktok #blacktiktok #viral #atl #explore #lakelanier #fypage #viral #viraltiktok #atlanta #atl",29600,1894,10300,894300,"foryoupage, fyp, foryou, explore, explorepage, viralvideo, blackcontentcreator, southernaccent, blackcommunity, blacktiktok, viral, atl, lakelanier, fypage, viraltiktok, atlanta",original sound,2025-05-18 22:00:13,https://www.tiktok.com/@_justyoshi/video/7505908770221034798
7501362929246260511,yviain,no bc lady gaga handled that coachella issue like a pro- ,716300,340,3665,4600000,,Lady Gaga and Beyoncé Telephone,2025-05-06 16:00:07,https://www.tiktok.com/@yviain/video/7501362929246260511
7506598206986358038,masxd_07,#masxd07 ,70900,1864,45000,791800,masxd07,2real,2025-05-20 18:34:56,https://www.tiktok.com/@masxd_07/video/7506598206986358038
7506563530980740374,andrew_spanndy,guys…. I think we’ve found a new white boy of the month [ad/pr invite] @British Airways Holidays @Universal Destinations #hiccup #httyd #epicuniverse ,192100,244,10800,760000,"hiccup, httyd, epicuniverse",original sound,2025-05-20 16:20:23,https://www.tiktok.com/@andrew_spanndy/video/7506563530980740374
7503252375247801622,peacefulmoonn,#fyppppppppppppppppppppppp #acefamily #austinmcbroom #catherinepaiz #catherine,342000,2417,63800,4300000,"fyppppppppppppppppppppppp, acefamily, austinmcbroom, catherinepaiz, catherine",angels,2025-05-11 18:11:23,https://www.tiktok.com/@peacefulmoonn/video/7503252375247801622
7506660488130989342,telemundo.az,📺Síguenos con la cobertura a las 4 pm. #telemundoarizona #immigration #phoenix #arizona ,30300,1189,13800,1500000,"telemundoarizona, immigration, phoenix, arizona",original sound,2025-05-20 22:36:56,https://www.tiktok.com/@telemundo.az/video/7506660488130989342
7500663415380217131,surferboy_103,Or “You Know When The Trojans Got That Horse And They Were All “Yeah This is Totally A Gift” That’s How Sure I Am” like what . . . . . . . . . #fyp  ,316200,1984,7076,1700000,fyp,original sound,2025-05-04 18:45:28,https://www.tiktok.com/@surferboy_103/video/7500663415380217131
7507065603698593070,lanializa,follow me on here and insta! #lanializa #fyp #foryoupage ,120000,641,20500,389600,"lanializa, fyp, foryoupage",original sound,2025-05-22 00:48:53,https://www.tiktok.com/@lanializa/video/7507065603698593070
7506625693707521322,piperrockelle,#needthat #fyp ,223100,3710,3666,4000000,"needthat, fyp",original sound,2025-05-20 20:22:13,https://www.tiktok.com/@piperrockelle/video/7506625693707521322
7506773376992677150,karely_salgado,#fyp #westayinginthehood😔 #fyppppppppppppppppppppppp 🤣🤣🤣,123600,286,14100,463400,"fyp, westayinginthehood😔, fyppppppppppppppppppppppp",sonido original,2025-05-21 05:54:52,https://www.tiktok.com/@karely_salgado/video/7506773376992677150
7499648285271936286,emilyfromkansassss,This is crazy 😭😭😭 #2025bride #2026bride #weddings #weddingmakeup #weddingvenue #weddingcosts #weddingplanning #fyp #makeupartists ,208700,6748,44200,2500000,"2025bride, 2026bride, weddings, weddingmakeup, weddingvenue, weddingcosts, weddingplanning, fyp, makeupartists",original sound,2025-05-02 01:05:50,https://www.tiktok.com/@emilyfromkansassss/video/7499648285271936286
7505164002272562448,notikim19,#mexico #justicia #jalisco  el funeral de Valeria Márquez 23 años de edad el mundo está consternado por su Mu3rt3 ,322700,5394,3546,6900000,"mexico, justicia, jalisco",sonido original,2025-05-16 21:49:45,https://www.tiktok.com/@notikim19/video/7505164002272562448
7497200222754327830,alexachior,Trigger warning - sarcasm ahead,2300000,7288,407100,11300000,,เสียงต้นฉบับ - JOHN (SONGS STATION),2025-04-25 10:45:57,https://www.tiktok.com/@alexachior/video/7497200222754327830
7506989720535125279,3stzy,Hold my diploma and watch how many lawyers you gotta deal with,115400,248,4303,346900,,Benson sexy scream,2025-05-21 19:54:17,https://www.tiktok.com/@3stzy/video/7506989720535125279
7505972284255980831,keith_lee125,Madame B’s Bakery taste test 💕 would you try it ? 💕 @Madame B’s Bakery ,292700,3783,4421,1800000,,original sound,2025-05-19 02:06:17,https://www.tiktok.com/@keith_lee125/video/7505972284255980831
7507015947169877264,kasatikxx,#послежний звонок 🛎️ ,155600,1000,8758,2000000,послежний,оригинальный звук,2025-05-21 21:36:07,https://www.tiktok.com/@kasatikxx/video/7507015947169877264
7506929047046278446,neesypooh,😂😂😂🤣🤣🤣,70900,833,7744,234200,,Best of Me,2025-05-21 15:58:55,https://www.tiktok.com/@neesypooh/video/7506929047046278446
7497880031478222126,fernanditooo1.0,#onthisday ,246400,1239,9791,1300000,onthisday,original sound,2025-04-27 06:45:01,https://www.tiktok.com/@fernanditooo1.0/video/7497880031478222126
7505120818104487198,josephistoofine1,follow me please help me get to 10k #fyp #relatable #repost #foryoupage #xyzbca ,52600,66100,370,721200,"fyp, relatable, repost, foryoupage, xyzbca",homecoming by uzi,2025-05-16 19:02:03,https://www.tiktok.com/@josephistoofine1/video/7505120818104487198
7505771539330174254,isaacattlee1985,#fyp #movie #movieclip #fouryou #ginnyandgeorgia ,221600,146,254,1800000,"fyp, movie, movieclip, fouryou, ginnyandgeorgia",original sound,2025-05-18 13:08:12,https://www.tiktok.com/@isaacattlee1985/video/7505771539330174254
7506241804568661304,irish_country,"Well, She hatched a baby. Not sure who it belongs to though😂 Canadian geese babies would have yellow on them. This baby is all black. We have a white Chinese goose male. We also have ducks. Not sure how a duck egg would get in the flower pot though…  #canadagoose #canadadgoosepets  #geese #mysterybaby #mysterykids #whoskidisthis #farmlife #lifeisbetteronthefarm ",66700,760,2873,1500000,"canadagoose, canadadgoosepets, geese, mysterybaby, mysterykids, whoskidisthis, farmlife, lifeisbetteronthefarm",original sound,2025-05-19 19:31:57,https://www.tiktok.com/@irish_country/video/7506241804568661304
7505086269169470742,_whotfisgg,#girl #autotune #brat ,298100,769,6025,2100000,"girl, autotune, brat",original sound,2025-05-16 16:47:51,https://www.tiktok.com/@_whotfisgg/video/7505086269169470742
7506932104085720350,seannalynn_,idc what anyone says the sun clears my acne in a day #relatable #tan #skincare #girlhood #fyp #selfcare #real #uv ,79500,104,824,332800,"relatable, tan, skincare, girlhood, fyp, selfcare, real, uv",original sound,2025-05-21 16:10:46,https://www.tiktok.com/@seannalynn_/video/7506932104085720350
7507000959210409246,kwesty02,how r u gna argue w me rn #morganwallen #TN #meganmoroney ,44500,174,2742,425000,"morganwallen, tn, meganmoroney",TN,2025-05-21 20:37:54,https://www.tiktok.com/@kwesty02/video/7507000959210409246
7507093963648601375,ruiya_usa,#ruiya #carmusthaves #caraccessories #4in1armrestcharger #goodidea #giftideas #okilikeit ,36400,136,1794,1200000,"ruiya, carmusthaves, caraccessories, 4in1armrestcharger, goodidea, giftideas, okilikeit",original sound,2025-05-22 02:38:57,https://www.tiktok.com/@ruiya_usa/video/7507093963648601375
7506983087851441438,lavenderbudgie,I’ve been loving hearing the different instruments trying this #egyptiantrend #flute #screwbotfactory,63600,328,930,356400,"egyptiantrend, flute, screwbotfactory",screwbot factory,2025-05-21 19:28:35,https://www.tiktok.com/@lavenderbudgie/video/7506983087851441438
7505848135164480798,camfant,,224700,2176,17800,967300,,original sound,2025-05-18 18:04:36,https://www.tiktok.com/@camfant/video/7505848135164480798
7506480800016125214,justinandersoncolor,be a taylor in a world of blakes ✨  … … … #taylorswift #taylorsversion #swiftie ,302300,1861,9956,3600000,"taylorswift, taylorsversion, swiftie",Karma,2025-05-20 10:59:57,https://www.tiktok.com/@justinandersoncolor/video/7506480800016125214
7505525178001001758,paigewithababyface,Let me know what else we should add to this room!! ,143900,1084,4761,924100,,aquatic ambience,2025-05-17 21:11:13,https://www.tiktok.com/@paigewithababyface/video/7505525178001001758
7507341842640276758,georgioumusic,This can’t be true lol #motherbrain #adhd #mentalhealth #stress ,155900,6562,31700,1200000,"motherbrain, adhd, mentalhealth, stress",Mom math,2025-05-22 18:40:37,https://www.tiktok.com/@georgioumusic/video/7507341842640276758
7506191549064138030,igoldford,"Lmk how this finds you today 🫂 this is “easy does it,” — a song suited for your summer playlists :) #soulmusic #soultok #hopecore ",253700,1214,8295,1400000,"soulmusic, soultok, hopecore",Take it easy demo,2025-05-19 16:17:50,https://www.tiktok.com/@igoldford/video/7506191549064138030
7505888218144083246,lillie.blaireee,I literally js wanted to participate in a trend with my friends and ik my gpa isnt even that crazy but it’s the highest possible for a freshman at my school so idc if it’s not as high as urs ,64700,488,1155,570900,,original sound,2025-05-18 20:40:27,https://www.tiktok.com/@lillie.blaireee/video/7505888218144083246
7506616784657681694,devotedly.yours,Kid Cudi is expected to testify this week,61300,470,3594,639100,,original sound,2025-05-20 19:47:18,https://www.tiktok.com/@devotedly.yours/video/7506616784657681694
7506836216571137326,fifgh4743,Часть1.#реальныеистории#отношенияспарнем#абьюзерскиеотношения,56100,437,553,1500000,"реальныеистории, отношенияспарнем, абьюзерскиеотношения",original sound,2025-05-21 09:58:45,https://www.tiktok.com/@fifgh4743/video/7506836216571137326
7505859493985570056,ssabiinxxx,#дэнсдэнс ,278100,861,16400,2000000,дэнсдэнс,оригинальный звук,2025-05-18 18:48:23,https://www.tiktok.com/@ssabiinxxx/video/7505859493985570056
7505636647564823854,giannaaaaa.t,riku shake,125500,0,13000,730700,,original sound,2025-05-18 04:23:58,https://www.tiktok.com/@giannaaaaa.t/video/7505636647564823854
7505765385614953770,realchrismoore,"When in doubt, jump it out, shouts out to @Dru Hill!  #tamildance#tamialinedancechallenge #tamia #druhillchallenge #druhill #linedance ",47500,765,6099,351900,"tamildance, tamialinedancechallenge, tamia, druhillchallenge, druhill, linedance",original sound,2025-05-18 12:44:31,https://www.tiktok.com/@realchrismoore/video/7505765385614953770
7507478957088853290,taktakyskysky,,53800,234,162,832100,,original sound - taktakyskysky,2025-05-23 03:33:16,https://www.tiktok.com/@taktakyskysky/video/7507478957088853290
7505024323313339670,jamilja_,Jammer dat ze in Carolina woont ! #shannoneckel #justiceforcobain #peopledontdeserveyou #countyourdays ,131300,558,898,1100000,"shannoneckel, justiceforcobain, peopledontdeserveyou, countyourdays",original sound,2025-05-16 12:47:29,https://www.tiktok.com/@jamilja_/video/7505024323313339670
7506578387528355102,neelytaylorr,Idk I just thought abt this #poorshark #babyshark #sad #underthesea #beach #tinyshark #souvenir #souvenirshop ,36100,396,93,468600,"poorshark, babyshark, sad, underthesea, beach, tinyshark, souvenir, souvenirshop",Under the Sea,2025-05-20 17:18:23,https://www.tiktok.com/@neelytaylorr/video/7506578387528355102
7501909201778658568,shabssabeer,POV: you hit on the girl that’s over men #fyp #comedy #women #men #dating #relationships #relatable #funny ,761200,1960,36600,4300000,"fyp, comedy, women, men, dating, relationships, relatable, funny",original sound,2025-05-08 03:19:14,https://www.tiktok.com/@shabssabeer/video/7501909201778658568
7507467520152964383,chicoruizzz,Cinco varos más a la puesta del partido Toluca vs América @PVRoofer #chicoruiz #learnmf #fudbol #parati #paraloscompas #fyp ,59600,2346,2298,2200000,"chicoruiz, learnmf, fudbol, parati, paraloscompas, fyp",original sound,2025-05-23 02:48:33,https://www.tiktok.com/@chicoruizzz/video/7507467520152964383
7507105164537466143,mommytar6,If you know you know ☀️ #iykyk #arizona #arizonaheat ,86900,651,6529,429200,"iykyk, arizona, arizonaheat",original sound,2025-05-22 03:22:29,https://www.tiktok.com/@mommytar6/video/7507105164537466143
7505215616450678062,jshockclipss,LEFT LEFT LEFT😭💀#jshock #rainbowsixsiege #fyp #trending #gaming @Jshock ,43500,587,7502,586900,"jshock, rainbowsixsiege, fyp, trending, gaming",NO SOUND,2025-05-17 01:10:19,https://www.tiktok.com/@jshockclipss/video/7505215616450678062
7506718438337875243,tubegolfnews,Thoughts?  Wes is not a fan of @Grant Horvat Golf's fade. @Bryan Bros Golf  #golf #granthorvat #tigerwoods #golftiktok #funnygolf #wesleybryan #tubegolfnews #golflesson #golfswing #golfclips ,33900,169,253,527100,"golf, granthorvat, tigerwoods, golftiktok, funnygolf, wesleybryan, tubegolfnews, golflesson, golfswing, golfclips",original sound,2025-05-21 02:21:40,https://www.tiktok.com/@tubegolfnews/video/7506718438337875243
