video_id,author,description,likes,comments,shares,plays,hashtags,music,create_time,video_url
7507727233943948574,corey2uncensored,Twitch : corey2u #kaicenat #streamerunivesity #streameruniversityclips #clips #5star #clipfarm #fypシ #xyzcba #foryou #fy #twitch #fyp #clips #clip #viral #dukedennis #basketball ,53200,254,400,543000,"kaicenat, streamerunivesity, streameruniversityclips, clips, 5star, clipfarm, fypシ, xyzcba, foryou, fy, twitch, fyp, clip, viral, dukedennis, basketball",original sound,2025-05-23 19:36:31,https://www.tiktok.com/@corey2uncensored/video/7507727233943948574
7507383365943692574,kentiktalks,,32100,11100,4155,823300,,original sound,2025-05-22 21:21:50,https://www.tiktok.com/@kentiktalks/video/7507383365943692574
7507747624200555781,bakedbyalyssa._,stay tuned for @iampresleefaith review!!! she’s literally the sweetest! 💗 #smallbusiness #iampressleefaith #presleefaith #glowhouse #packanorder #diml #viral #blowthisup #influencers ,126100,329,299,1300000,"smallbusiness, iampressleefaith, presleefaith, glowhouse, packanorder, diml, viral, blowthisup, influencers",original sound,2025-05-23 20:55:21,https://www.tiktok.com/@bakedbyalyssa._/video/7507747624200555781
7504778983804849438,adijean06,I was looking in the mirror and I turned around and she was just standing in my door staring at me I literally started crying #dog #love #soulmate #austrailianshepherd #dogs #puppylove #grad #senior #classof25 #classof2025 ,231500,1399,5854,659900,"dog, love, soulmate, austrailianshepherd, dogs, puppylove, grad, senior, classof25, classof2025",The Winner Is... - DeVotchKa Version,2025-05-15 20:55:29,https://www.tiktok.com/@adijean06/video/7504778983804849438
7507741429968440607,grijo.ceo,Bro was working at chick f a like an NPC 😭 now his the main character 💰💰 . . . #explore #viral #motivation #entrepreneur #transformation,56900,223,809,402400,"explore, viral, motivation, entrepreneur, transformation",sonido original,2025-05-23 20:31:29,https://www.tiktok.com/@grijo.ceo/video/7507741429968440607
7507801834464103711,briialexia1,It’s snowy in here @caassiemarrufo ,38600,134,580,325300,,original sound,2025-05-24 00:25:55,https://www.tiktok.com/@briialexia1/video/7507801834464103711
7505124804807134495,jesstoshi,Ariana?? What are you doing here?  #usc #graduation #wicked #jonchu #arianagrande #creatorsearchinsights ,105400,241,11800,744300,"usc, graduation, wicked, jonchu, arianagrande, creatorsearchinsights",original sound,2025-05-16 19:17:28,https://www.tiktok.com/@jesstoshi/video/7505124804807134495
7506375032017259783,baebae_gurume,だし割烹屋が作る真っ白いだし巻き卵🍳 こちらのお店では、お米を食べて育った鶏から産まれた黄身まで真っ白い特別な卵を使っただし巻き卵が食べられる！ 卵自体は少し淡白だけど、真っ白くてプルプルな食感だった！ 📍居酒屋おだし / 大阪 ￥1000～/人 ⏰営業時間：17:00〜23:00 💤定休日：なし 🏠住所：〒542-0083 大阪府大阪市中央区東心斎橋１丁目１５−２ 松村ビル 1階 #東京グルメ #大阪グルメ#tiktokfood ,1600000,25500,362800,28000000,"東京グルメ, 大阪グルメ, tiktokfood",Mori no chiisana restaurant,2025-05-20 04:08:54,https://www.tiktok.com/@baebae_gurume/video/7506375032017259783
7507230390742945046,pvltim,Дед плохому не научит #скуф #юмор #дочь #дед #деревня #лето ,97300,319,21500,1200000,"скуф, юмор, дочь, дед, деревня, лето",оригинальный звук,2025-05-22 11:28:08,https://www.tiktok.com/@pvltim/video/7507230390742945046
7506560664555490568,antoniovelazquezoficial,Concierto de Macario Martínez cancelado: Alfredo Adame reacciona 😱‼️#sueñalindocorazon #macariomartinez #alfredoadame #sueñalindocorazonmacariomartinez #macariomartinez ,325100,1909,61800,3700000,"sueñalindocorazon, macariomartinez, alfredoadame, sueñalindocorazonmacariomartinez","sueña lindo, corazón",2025-05-20 16:09:13,https://www.tiktok.com/@antoniovelazquezoficial/video/7506560664555490568
7507155410235690282,chloee86234531,“i locked up your mothhherrrfuckinnnn phonessss”  #fypシ #makemefamous #brunomars #vegas #lasvegasconcert #brunomarslasvegas #outfitinspo ,152600,526,1836,451500,"fypシ, makemefamous, brunomars, vegas, lasvegasconcert, brunomarslasvegas, outfitinspo",original sound,2025-05-22 06:38:47,https://www.tiktok.com/@chloee86234531/video/7507155410235690282
7507347919553514795,iamarilane,,93500,86,446,429900,,original sound,2025-05-22 19:04:23,https://www.tiktok.com/@iamarilane/video/7507347919553514795
7507773763413363998,tanyaagamez,"🤣 damn little lady you sure can put it away! No fr tho, it blows my mind how much this girl eats lol @Outback Steakhouse  #whitechicks #perhapsnot #fyp #funny #babiesoftiktok #toddlersoftiktok #comedia #foryoupage  And for the lady perhaps a salad perhaps not Netflix white chicks sound  White chicks sound ",132900,215,14600,524600,"whitechicks, perhapsnot, fyp, funny, babiesoftiktok, toddlersoftiktok, comedia, foryoupage",original sound - Netflix Philippines,2025-05-23 22:36:58,https://www.tiktok.com/@tanyaagamez/video/7507773763413363998
7507538231953575190,1oktrend,#zahide #colors #motivation #international #fyp ,38000,30900,20900,887100,"zahide, colors, motivation, international, fyp",original sound,2025-05-23 07:22:49,https://www.tiktok.com/@1oktrend/video/7507538231953575190
7507536898349354247,seksi_gerl06,#турция #начай #чай #отель #турция🇹🇷 #2025 #отпуск ,57600,146,249,1300000,"турция, начай, чай, отель, турция🇹🇷, 2025, отпуск",lizka kosmatenko,2025-05-23 07:17:34,https://www.tiktok.com/@seksi_gerl06/video/7507536898349354247
7506906513676750126,supmynameslex,working on it 😤,130800,714,52900,977900,,original sound,2025-05-21 14:31:31,https://www.tiktok.com/@supmynameslex/video/7506906513676750126
7507763029937818910,kindergartenwithmrs.c,Say a prayer for the little ones who will miss their safe place. #teachertip #teachertok #momtok #parentsoftiktok #summerbreak #kindergarten #teachersoftiktok #elementaryteacher #publicschool #fyp #teacherproblems ,48500,119,161,353700,"teachertip, teachertok, momtok, parentsoftiktok, summerbreak, kindergarten, teachersoftiktok, elementaryteacher, publicschool, fyp, teacherproblems",Take My Hand,2025-05-23 21:55:20,https://www.tiktok.com/@kindergartenwithmrs.c/video/7507763029937818910
7505825270419557675,cinthia_liz13,🇲🇽 #paratii #paratipage #comidamexicana #mexicana #ricacomida #infancia #fyp #foryoupage #mexicocheck #gorditas #tortilla ,75400,4807,1416,1300000,"paratii, paratipage, comidamexicana, mexicana, ricacomida, infancia, fyp, foryoupage, mexicocheck, gorditas, tortilla",original sound,2025-05-18 16:36:17,https://www.tiktok.com/@cinthia_liz13/video/7505825270419557675
7507085266297965866,danrue,ON MY WAY!!! lol #fyp #carsontiktok #comedy ,98000,1697,3512,1100000,"fyp, carsontiktok, comedy",Assumptions (slowed down version),2025-05-22 02:05:27,https://www.tiktok.com/@danrue/video/7507085266297965866
7501111084326374702,ikennadii.xx,@Kalbe bros cooked in 3 months ,546000,9,62000,3200000,,original sound,2025-05-05 23:42:42,https://www.tiktok.com/@ikennadii.xx/video/7501111084326374702
7507771543561243947,joe.felixx,Did you get all of them? 🔥 #NBA #trivia #fyp #viralvideo #okc,46500,113,291,1200000,"nba, trivia, fyp, viralvideo, okc",original sound - Joe Felix,2025-05-23 23:00:00,https://www.tiktok.com/@joe.felixx/video/7507771543561243947
7500771012955426079,ericatthedisco,the spit looks great from up here 😀 #hamilton #hamiltonmusical #hamiltontiktok #hamiltonedit #hamiltonthemusical #linmanuelmiranda #alexanderhamilton #leslieodomjr #aaronburr #musicals #musical #musicaltheatre #nationaltour #broadway #offbroadway  ,217700,287,4258,939100,"hamilton, hamiltonmusical, hamiltontiktok, hamiltonedit, hamiltonthemusical, linmanuelmiranda, alexanderhamilton, leslieodomjr, aaronburr, musicals, musical, musicaltheatre, nationaltour, broadway, offbroadway",original sound,2025-05-05 01:42:45,https://www.tiktok.com/@ericatthedisco/video/7500771012955426079
7501613306164088119,los_chicaneros93,Hoy sorprendimos a mis papás  !,639100,2260,2040,10700000,,original sound - Los_chicaneros,2025-05-16 14:30:00,https://www.tiktok.com/@los_chicaneros93/video/7501613306164088119
7499555282926816543,alexis.t___,forever grateful for him ❤️,575900,323,1526,3000000,,original sound,2025-05-01 19:05:20,https://www.tiktok.com/@alexis.t___/video/7499555282926816543
7507303223154298134,grandadjoe1933,"I remember having this pudding every week when I was a lad growing up during WW2 and food rationing times, it really unlocks some memories for me ☺️ #vintagecooking #semolina #comfortfood #easyrecipe #grandpa ",143100,5832,5737,2100000,"vintagecooking, semolina, comfortfood, easyrecipe, grandpa",Ballerina,2025-05-22 16:10:46,https://www.tiktok.com/@grandadjoe1933/video/7507303223154298134
7506036841183776030,mia13445,Heheh ,87000,110,244,644800,,original sound,2025-05-19 06:17:22,https://www.tiktok.com/@mia13445/video/7506036841183776030
7502845824456510763,c5farm,Hold up…. 🧐 #c5farm #lol #relatable #dad ,59600,502,8220,516000,"c5farm, lol, relatable, dad",What's Up?,2025-05-10 15:54:23,https://www.tiktok.com/@c5farm/video/7502845824456510763
7507304198434868523,kingcharlesdog,He is the king👑 #kingcharles #dog #fyp #viral #kingcharlesdog ,1300000,3426,115900,8300000,"kingcharles, dog, fyp, viral, kingcharlesdog",sonido original,2025-05-22 16:14:46,https://www.tiktok.com/@kingcharlesdog/video/7507304198434868523
7507424084968492318,hahamadeyoufuh,yeah i know😂😂😂😂😂 #fyp #myboo #gloss #baddies ,104400,137,23100,313700,"fyp, myboo, gloss, baddies",Gloss Baddies gone wild,2025-05-23 00:00:05,https://www.tiktok.com/@hahamadeyoufuh/video/7507424084968492318
7505313170274192671,gm440wt,#warthunder #fup #like #su34 #pe8 ,61900,1114,7644,756900,"warthunder, fup, like, su34, pe8",оригинальный звук,2025-05-17 07:29:15,https://www.tiktok.com/@gm440wt/video/7505313170274192671
7507648745274674454,golubki1,Тгк: Семейство голубков🕊️,193700,771,33100,2400000,,оригинальный звук,2025-05-23 14:31:33,https://www.tiktok.com/@golubki1/video/7507648745274674454
7507574450238360875,quynhgiang.songhu,#movie #tiktok #fypシ ,7787,16,20,478800,"movie, tiktok, fypシ",original sound,2025-05-23 09:45:46,https://www.tiktok.com/@quynhgiang.songhu/video/7507574450238360875
7506879630570196280,evgeni3483,@fiker_di #motosport #motorcycle #moto #progasi #мотоспорт #мотоциклы #мотоцикл #мото #прогаси ,140800,4825,213200,2400000,"motosport, motorcycle, moto, progasi, мотоспорт, мотоциклы, мотоцикл, мото, прогаси",оригинальный звук,2025-05-21 12:47:02,https://www.tiktok.com/@evgeni3483/video/7506879630570196280
7500416377585405226,nniido,My allergies are killing me,558000,347,55200,1900000,,original sound,2025-05-04 02:46:37,https://www.tiktok.com/@nniido/video/7500416377585405226
7507008569255021866,kevin.lawson,I’ll take care of it 😉😂 #girldad P.S. what was the dog doing 👀🤦‍♂️😂,49200,746,7062,398000,girldad,original sound,2025-05-21 21:07:31,https://www.tiktok.com/@kevin.lawson/video/7507008569255021866
7507808862339157279,maddie.mjs,whoever this is come back💔 #fineshyt #wemissyou #fyp #foryou #foryoupage #truck #truckboy #needthat ,144500,221,4700,624900,"fineshyt, wemissyou, fyp, foryou, foryoupage, truck, truckboy, needthat",Bunna Summa,2025-05-24 00:53:05,https://www.tiktok.com/@maddie.mjs/video/7507808862339157279
7501469407500094762,sassykassy107,Ya ya 🧚🏽 #fairy #shewasafairy ,123100,377,2580,945600,"fairy, shewasafairy",Fairy,2025-05-06 22:52:45,https://www.tiktok.com/@sassykassy107/video/7501469407500094762
7507500402800151851,houseofhighlights,Lil bro really did it 🤣🤣 (@Josh W) #dad #son #prank #fail ,107800,264,1193,963800,"dad, son, prank, fail",original sound,2025-05-23 04:56:44,https://www.tiktok.com/@houseofhighlights/video/7507500402800151851
7507027695193181471,kaliuchis,when they keep tryna add more tour dates everyone be calmmmm ,125800,1209,1768,516200,,All I Can Say,2025-05-21 22:21:42,https://www.tiktok.com/@kaliuchis/video/7507027695193181471
7507514034376183070,alexivgonzalez,@ayzjiahna ,133700,122,1239,518800,,I Aint Got No Panties on on the Dance Flooo,2025-05-23 05:49:24,https://www.tiktok.com/@alexivgonzalez/video/7507514034376183070
7507389508497935646,diamonds_and_baguettes,#planetfitness #summer #summerbodyloading #fypシ #summer2025 #real #viral #fyp #realatable #xyvbca ,223100,753,14900,801400,"planetfitness, summer, summerbodyloading, fypシ, summer2025, real, viral, fyp, realatable, xyvbca",is it love this time slowed,2025-05-22 21:45:38,https://www.tiktok.com/@diamonds_and_baguettes/video/7507389508497935646
7500752134401510702,pince.nick,Hollywood Studios May 4th Lightsaber Meetup but I with my Disney pin for Star Wars day #maythe4th #disneyworld #lightsabermeetup ,360400,380,8585,4000000,"maythe4th, disneyworld, lightsabermeetup",original sound,2025-05-05 00:29:43,https://www.tiktok.com/@pince.nick/video/7500752134401510702
7507431263398153480,melissamuroo,,684900,2005,157200,6400000,,sonido original,2025-05-23 00:27:44,https://www.tiktok.com/@melissamuroo/video/7507431263398153480
